xxGeoId|Geography|LEAID|Year|Iteration|CDP02_10est|CDP02_10moe|CDP02_11est|CDP02_11moe|CDP02_11pct|CDP02_11pctmoe|CDP02_12est|CDP02_12moe|CDP02_12pct|CDP02_12pctmoe|CDP02_13est|CDP02_13moe|CDP02_13pct|CDP02_13pctmoe|CDP02_14est|CDP02_14moe|CDP02_14pct|CDP02_14pctmoe|CDP02_15est|CDP02_15moe|CDP02_15pct|CDP02_15pctmoe
97000US2600012|St. Ignace Area Schools|2600012|2014-2018|105|450|72|0|10|0.0|4.9|40|28|8.9|5.9|270|58|60.0|8.1|140|38|31.1|7.2|0|10|0.0|4.9
95000US5007650|St. Johnsbury School District|5007650|2014-2018|105|915|134|55|36|6.0|4.1|75|53|8.2|5.9|630|120|68.9|8.4|155|83|16.9|8.2|0|13|0.0|2.2
97000US2700008|St. Louis County School District|2700008|2014-2018|105|2120|148|165|30|7.8|1.3|150|29|7.1|1.3|1255|114|59.2|3.0|555|78|26.2|3.1|0|14|0.0|0.8
97000US1603060|St. Maries Joint School District 41|1603060|2014-2018|105|900|120|25|15|2.8|1.7|130|46|14.4|4.9|495|61|55.0|6.8|245|85|27.2|6.9|0|17|0.0|3.5
97000US0200680|St. Marys City School District|0200680|2014-2018|105|185|25|15|9|8.1|4.3|10|7|5.4|2.8|120|19|64.9|5.0|40|12|21.6|5.1|0|9|0.0|10.2
97000US2400600|St. Marys County Public Schools|2400600|2014-2018|105|17485|640|1020|225|5.8|1.3|1070|235|6.1|1.3|10455|495|59.8|2.1|4940|334|28.3|1.6|0|28|0.0|0.2
97000US3100085|St. Paul Public Schools|3100085|2014-2018|105|765|115|95|41|12.4|4.6|65|37|8.5|5.0|435|73|56.9|6.4|165|51|21.6|5.2|0|9|0.0|2.6
97000US5103660|Stafford County Public Schools|5103660|2014-2018|105|27610|511|1010|227|3.7|0.8|1510|293|5.5|1.1|16330|473|59.1|1.5|8760|349|31.7|1.1|0|28|0.0|0.1
97000US5514430|Stanley-Boyd Area School District|5514430|2014-2018|105|1240|154|50|26|4.0|2.2|75|25|6.0|2.1|780|117|62.9|4.0|330|61|26.6|4.0|0|12|0.0|1.4
97000US3100041|Stanton Community Schools|3100041|2014-2018|105|630|97|55|24|8.7|3.8|35|27|5.6|4.1|365|70|57.9|7.3|170|43|27.0|5.4|0|9|0.0|3.1
97000US2007860|Stanton County Unified School District 452|2007860|2014-2018|105|530|98|40|27|7.5|5.1|30|24|5.7|4.5|260|60|49.1|8.3|200|71|37.7|10.0|0|10|0.0|4.6
97000US3177100|Stapleton Public Schools|3177100|2014-2018|105|175|50|0|9|0.0|10.8|10|6|5.7|4.2|95|27|54.3|9.8|70|32|40.0|9.9|0|9|0.0|10.8
97000US0500028|Star City School District|0500028|2014-2018|105|1235|226|55|39|4.5|3.3|45|29|3.6|2.4|775|188|62.8|6.3|355|71|28.7|4.8|0|17|0.0|2.6
97000US2800189|Starkville Oktibbeha Consolidated School District|2800189|2014-2018|105|4735|306|0|27|0.0|0.8|415|179|8.8|3.6|3005|281|63.5|4.8|1320|191|27.9|3.7|0|27|0.0|0.8
97000US5103690|Staunton City Public Schools|5103690|2014-2018|105|2715|238|115|91|4.2|3.3|205|100|7.6|3.6|1675|174|61.7|6.0|720|158|26.5|4.3|0|22|0.0|1.2
97000US2700127|Stephen-Argyle Central Schools|2700127|2014-2018|105|325|53|35|16|10.8|5.2|15|16|4.6|5.1|170|39|52.3|6.8|105|26|32.3|7.0|0|9|0.0|5.2
97000US3177190|Sterling Public Schools|3177190|2014-2018|105|240|42|20|11|8.3|4.7|4|6|1.7|2.1|125|30|52.1|8.4|90|25|37.5|8.6|0|9|0.0|8.0
97000US5514490|Stevens Point Area School District|5514490|2014-2018|105|7255|327|515|130|7.1|1.7|615|148|8.5|2.1|4155|260|57.3|2.6|1970|180|27.2|2.1|0|20|0.0|0.2
97000US4703960|Stewart County School District|4703960|2014-2018|105|2220|127|220|129|9.9|5.5|75|51|3.4|2.4|1330|96|59.9|5.2|595|90|26.8|3.6|0|19|0.0|1.6
97000US5514520|Stockbridge School District|5514520|2014-2018|105|180|49|15|15|8.3|10.1|10|7|5.6|3.6|110|33|61.1|8.5|40|22|22.2|10.6|0|9|0.0|9.3
97000US5514550|Stoughton Area School District|5514550|2014-2018|105|3130|367|240|90|7.7|2.9|300|129|9.6|3.9|1915|314|61.2|5.7|675|173|21.6|5.4|0|16|0.0|0.6
97000US3800016|Strasburg Public School District 15|3800016|2014-2018|105|90|39|0|9|0.0|19.8|4|6|4.4|9.4|55|26|61.1|15.7|30|20|33.3|17.0|0|9|0.0|19.8
97000US5514580|Stratford School District|5514580|2014-2018|105|920|89|35|17|3.8|2.1|80|24|8.7|2.6|475|71|51.6|5.9|335|59|36.4|5.0|0|12|0.0|1.9
95000US1700112|Streator Elementary School District 44|1700112|2014-2018|105|1500|192|100|62|6.7|4.0|230|86|15.3|5.5|1170|180|78.0|6.5|0|17|0.0|1.8|0|17|0.0|1.8
97000US5514610|Sturgeon Bay School District|5514610|2014-2018|105|1165|174|35|45|3.0|3.8|40|37|3.4|3.1|810|148|69.5|8.4|280|95|24.0|7.1|0|12|0.0|1.5
97000US5103710|Suffolk City Public Schools|5103710|2014-2018|105|14070|436|700|153|5.0|1.0|805|177|5.7|1.3|8430|372|59.9|2.2|4130|258|29.4|1.5|0|28|0.0|0.2
97000US1603090|Sugar-Salem Joint School District 322|1603090|2014-2018|105|1395|282|35|28|2.5|2.1|115|61|8.2|3.6|795|178|57.0|6.1|450|134|32.3|7.2|0|12|0.0|2.3
97000US4703990|Sullivan County School District|4703990|2014-2018|105|9905|546|295|120|3.0|1.2|685|205|6.9|2.0|5805|419|58.6|2.9|3120|286|31.5|2.4|0|29|0.0|0.4
97000US3600023|Sullivan West Central School District|3600023|2014-2018|105|1250|208|0|19|0.0|2.6|80|50|6.4|4.1|595|129|47.6|7.8|570|158|45.6|8.8|0|19|0.0|2.6
97000US4670140|Summit School District 54-6|4670140|2014-2018|105|180|56|20|12|11.1|6.0|15|8|8.3|4.8|100|34|55.6|12.2|50|23|27.8|8.0|0|9|0.0|10.5
97000US3177340|Sumner-Eddyville-Miller Schools|3177340|2014-2018|105|195|63|20|11|10.3|7.2|4|3|2.1|2.7|120|49|61.5|11.3|55|24|28.2|10.3|0|9|0.0|9.7
97000US4503902|Sumter County Consolidated School District|4503902|2014-2018|105|17150|489|1220|301|7.1|1.7|1360|324|7.9|1.8|10020|432|58.4|2.3|4545|293|26.5|1.6|0|29|0.0|0.2
97000US0103090|Sumter County School District|0103090|2014-2018|105|1950|179|195|84|10.0|4.0|160|91|8.2|4.3|980|124|50.3|6.6|615|121|31.5|5.2|0|19|0.0|1.7
97000US5514640|Sun Prairie Area School District|5514640|2014-2018|105|8775|548|740|207|8.4|2.3|450|144|5.1|1.5|4915|400|56.0|3.2|2670|317|30.4|3.1|0|18|0.0|0.2
97000US2800187|Sunflower County Consolidated School District|2800187|2014-2018|105|3935|127|0|24|0.0|0.9|330|108|8.4|2.7|2590|133|65.8|3.0|1015|87|25.8|1.9|0|24|0.0|0.9
97000US2600019|Superior Central Schools|2600019|2014-2018|105|285|68|0|10|0.0|7.6|4|7|1.4|3.2|170|56|59.6|9.7|110|31|38.6|9.4|0|10|0.0|7.6
97000US3100029|Superior Public Schools|3100029|2014-2018|105|405|62|60|31|14.8|7.5|15|14|3.7|3.2|225|48|55.6|8.0|110|24|27.2|6.0|0|9|0.0|4.8
97000US5514670|Superior School District|5514670|2014-2018|105|4650|207|245|92|5.3|1.9|315|92|6.8|2.0|2740|170|58.9|2.9|1345|115|28.9|2.2|0|18|0.0|0.4
97000US5514700|Suring School District|5514700|2014-2018|105|570|82|40|19|7.0|2.8|60|23|10.5|3.9|300|55|52.6|5.7|170|39|29.8|5.7|0|9|0.0|3.0
97000US5103750|Surry County Public Schools|5103750|2014-2018|105|860|110|115|68|13.4|7.3|25|20|2.9|2.4|500|63|58.1|6.8|220|77|25.6|7.5|0|17|0.0|3.7
97000US5103780|Sussex County Public Schools|5103780|2014-2018|105|1170|85|70|36|6.0|2.9|45|35|3.8|3.0|785|63|67.1|5.3|275|59|23.5|4.0|0|19|0.0|2.7
97000US3100024|Sutherland Public Schools|3100024|2014-2018|105|370|77|10|9|2.7|2.6|15|16|4.1|4.5|220|61|59.5|9.0|120|43|32.4|9.5|0|9|0.0|5.3
97000US3177520|Sutton Public Schools|3177520|2014-2018|105|430|113|30|20|7.0|5.1|15|11|3.5|2.8|305|97|70.9|7.9|80|28|18.6|5.2|0|9|0.0|4.5
97000US0103120|Sylacauga City School District|0103120|2014-2018|105|2290|296|65|60|2.8|2.6|150|92|6.6|4.0|1550|254|67.7|6.0|525|152|22.9|6.0|0|19|0.0|1.4
97000US3177550|Syracuse-Dunbar-Avoca Schools|3177550|2014-2018|105|760|98|55|30|7.2|3.9|95|40|12.5|5.1|430|71|56.6|6.1|185|50|24.3|5.9|0|9|0.0|2.6
97000US2400630|Talbot County Public Schools|2400630|2014-2018|105|4715|260|360|129|7.6|2.6|325|114|6.9|2.4|2625|199|55.7|4.1|1405|175|29.8|3.0|0|25|0.0|0.7
97000US0103150|Talladega City School District|0103150|2014-2018|105|2155|316|0|19|0.0|1.5|135|83|6.3|4.0|1425|262|66.1|8.8|590|228|27.4|9.0|0|19|0.0|1.5
97000US0103180|Talladega County School District|0103180|2014-2018|105|7195|487|0|25|0.0|0.4|405|127|5.6|1.7|4430|422|61.6|3.7|2355|281|32.7|3.6|0|25|0.0|0.4
97000US0103210|Tallapoosa County School District|0103210|2014-2018|105|2765|344|0|22|0.0|1.2|385|146|13.9|5.1|1630|290|59.0|6.2|750|170|27.1|5.7|0|22|0.0|1.2
97000US0103240|Tallassee City School District|0103240|2014-2018|105|1580|337|0|17|0.0|2.0|135|130|8.5|7.8|1145|254|72.5|10.0|300|178|19.0|10.4|0|17|0.0|2.0
97000US0103270|Tarrant City School District|0103270|2014-2018|105|1010|299|0|17|0.0|3.2|120|82|11.9|7.9|710|268|70.3|11.2|180|102|17.8|10.7|0|17|0.0|3.2
97000US5103810|Tazewell County Public Schools|5103810|2014-2018|105|5555|265|215|118|3.9|2.1|545|154|9.8|2.8|3240|220|58.3|3.1|1560|154|28.1|2.4|0|25|0.0|0.6
97000US4600052|Tea Area School District 41-5|4600052|2014-2018|105|2025|260|155|70|7.7|3.5|205|85|10.1|3.8|1305|208|64.4|5.5|360|103|17.8|4.8|0|13|0.0|1.0
97000US3100071|Tekamah-Herman Community Schools|3100071|2014-2018|105|455|77|35|22|7.7|4.7|50|22|11.0|5.0|245|59|53.8|7.0|130|31|28.6|6.8|0|9|0.0|4.3
97000US0600028|Temecula Valley Unified School District|0600028|2014-2018|105|34505|1408|0|29|0.0|0.1|2340|408|6.8|1.1|21605|1075|62.6|1.6|10560|679|30.6|1.6|0|29|0.0|0.1
97000US1603180|Teton County School District 401|1603180|2014-2018|105|1785|161|65|58|3.6|3.2|225|151|12.6|8.3|1045|212|58.5|10.0|450|82|25.2|4.8|0|19|0.0|1.8
97000US3100132|Thayer Central Community Schools|3100132|2014-2018|105|335|57|15|12|4.5|3.5|20|15|6.0|4.5|210|43|62.7|8.0|95|29|28.4|7.1|0|9|0.0|5.8
97000US3400004|The Chathams School District|3400004|2014-2018|105|4325|321|140|68|3.2|1.6|255|77|5.9|1.7|2895|313|66.9|4.0|1035|157|23.9|3.6|0|19|0.0|0.7
97000US4000015|Thomas-Fay-Custer Unified Schools|4000015|2014-2018|105|450|105|35|22|7.8|5.0|60|37|13.3|8.4|210|77|46.7|10.0|145|53|32.2|9.8|0|9|0.0|4.3
97000US0103300|Thomasville City School District|0103300|2014-2018|105|480|189|0|17|0.0|6.5|55|79|11.5|16.5|250|150|52.1|19.1|175|84|36.5|15.3|0|17|0.0|6.5
97000US5514820|Thorp School District|5514820|2014-2018|105|560|72|45|14|8.0|2.4|45|18|8.0|3.2|320|54|57.1|6.9|155|41|27.7|5.7|0|9|0.0|3.1
97000US3607650|Thousand Islands Central School District|3607650|2014-2018|105|800|164|0|17|0.0|4.0|45|36|5.6|4.6|510|141|63.8|10.1|245|90|30.6|10.0|0|17|0.0|4.0
97000US5514850|Three Lakes School District|5514850|2014-2018|105|395|96|20|16|5.1|3.6|20|15|5.1|3.4|235|68|59.5|8.0|125|39|31.6|8.7|0|9|0.0|4.3
97000US2000346|Thunder Ridge Unified School District 110|2000346|2014-2018|105|280|56|35|15|12.5|7.3|25|12|8.9|5.1|130|33|46.4|8.8|90|35|32.1|9.8|0|10|0.0|8.5
97000US5514880|Tigerton School District|5514880|2014-2018|105|190|46|15|9|7.9|4.4|15|14|7.9|7.1|110|31|57.9|9.7|50|19|26.3|9.3|0|9|0.0|8.8
97000US4671880|Timber Lake School District 20-3|4671880|2014-2018|105|280|44|15|11|5.4|2.9|15|10|5.4|2.9|145|33|51.8|7.3|105|29|37.5|8.3|0|9|0.0|6.9
97000US4000013|Timberlake Public Schools|4000013|2014-2018|105|300|69|35|19|11.7|6.7|30|22|10.0|6.9|190|54|63.3|8.4|45|20|15.0|5.9|0|9|0.0|6.4
97000US3800039|Tioga Public School District 15|3800039|2014-2018|105|285|131|0|9|0.0|6.8|30|23|10.5|8.3|205|110|71.9|15.7|50|38|17.5|13.0|0|9|0.0|6.8
97000US5514910|Tomah Area School District|5514910|2014-2018|105|3390|260|315|107|9.3|3.0|155|54|4.6|1.5|1960|213|57.8|4.2|965|138|28.5|4.0|0|16|0.0|0.5
97000US5514940|Tomahawk School District|5514940|2014-2018|105|1140|117|100|42|8.8|3.4|75|31|6.6|2.6|635|86|55.7|4.9|330|62|28.9|5.1|0|14|0.0|1.5
97000US5500330|Tomorrow River School District|5500330|2014-2018|105|940|125|110|63|11.7|6.3|75|25|8.0|2.7|515|85|54.8|5.1|240|54|25.5|5.0|0|9|0.0|1.8
97000US3800047|Towner-Granville-Upham Public School District 60|3800047|2014-2018|105|395|77|30|21|7.6|5.1|15|9|3.8|2.4|230|46|58.2|7.8|125|42|31.6|7.4|0|9|0.0|4.9
97000US2700326|Tracy Area Public School District|2700326|2014-2018|105|770|95|85|34|11.0|4.0|50|23|6.5|2.9|435|67|56.5|5.8|195|49|25.3|5.7|0|12|0.0|2.2
97000US0600047|Tracy Unified School District|0600047|2014-2018|105|16615|856|0|29|0.0|0.2|1280|272|7.7|1.6|9585|747|57.7|2.8|5750|472|34.6|2.7|0|29|0.0|0.2
97000US4843110|Trent Independent School District|4843110|2014-2018|105|190|107|10|10|5.3|6.0|30|25|15.8|6.9|115|80|60.5|14.8|35|28|18.4|16.5|0|13|0.0|18.9
97000US4843140|Trenton Independent School District|4843140|2014-2018|105|705|148|80|52|11.3|6.9|30|23|4.3|3.4|410|102|58.2|7.4|185|67|26.2|8.1|0|13|0.0|5.5
95000US5500052|Trevor-Wilmot Consolidated School District|5500052|2014-2018|105|230|115|0|9|0.0|7.3|25|27|10.9|13.9|205|119|89.1|13.9|0|9|0.0|7.3|0|9|0.0|7.3
97000US2700379|Tri-City United School District|2700379|2014-2018|105|2225|231|190|77|8.5|3.3|165|61|7.4|2.6|1330|181|59.8|5.1|540|104|24.3|4.0|0|14|0.0|0.8
97000US2791446|Tri-County School District|2791446|2014-2018|105|265|57|25|11|9.4|3.9|10|7|3.8|2.6|130|32|49.1|7.4|100|32|37.7|8.8|0|9|0.0|6.4
97000US4843170|Trinidad Independent School District|4843170|2014-2018|105|225|72|4|5|1.8|2.4|20|24|8.9|10.1|130|47|57.8|14.8|70|45|31.1|17.8|0|13|0.0|16.2
97000US4843200|Trinity Independent School District|4843200|2014-2018|105|1225|206|95|68|7.8|5.1|35|36|2.9|3.1|835|183|68.2|9.0|255|103|20.8|8.5|0|19|0.0|3.2
97000US2000013|Triplains Unified School District 275|2000013|2014-2018|105|165|67|4|4|2.4|3.7|15|14|9.1|8.8|80|44|48.5|14.5|65|35|39.4|15.2|0|10|0.0|14.0
97000US1800107|Tri-Township Consolidated School Corporation|1800107|2014-2018|105|465|104|0|11|0.0|6.2|50|32|10.8|6.3|310|76|66.7|7.3|105|40|22.6|6.6|0|11|0.0|6.2
97000US1300001|Troup County School District|1300001|2014-2018|105|12120|422|890|268|7.3|2.1|810|241|6.7|2.0|7565|393|62.4|3.0|2855|294|23.6|2.2|0|31|0.0|0.3
97000US4843230|Troup Independent School District|4843230|2014-2018|105|950|271|110|72|11.6|6.9|30|23|3.2|2.3|575|191|60.5|8.4|235|90|24.7|6.9|0|19|0.0|4.1
97000US0103330|Troy City School District|0103330|2014-2018|105|1985|300|0|19|0.0|1.6|120|72|6.0|3.6|1350|253|68.0|8.0|515|166|25.9|7.2|0|19|0.0|1.6
97000US4843260|Troy Independent School District|4843260|2014-2018|105|1255|266|55|47|4.4|3.6|145|83|11.6|6.5|730|224|58.2|10.2|325|122|25.9|9.6|0|19|0.0|3.1
97000US1600009|Troy School District 287|1600009|2014-2018|105|395|104|4|4|1.0|1.6|15|15|3.8|3.6|195|62|49.4|11.0|185|69|46.8|11.0|0|12|0.0|7.9
97000US0500047|Trumann Schools|0500047|2014-2018|105|1790|227|15|17|0.8|1.0|35|43|2.0|2.4|1220|174|68.2|5.4|520|112|29.1|4.7|0|17|0.0|1.8
97000US0100013|Trussville City School District|0100013|2014-2018|105|3905|410|0|22|0.0|0.8|265|108|6.8|2.9|2410|356|61.7|6.4|1235|296|31.6|6.5|0|22|0.0|0.8
97000US4843320|Tulia Independent School District|4843320|2014-2018|105|1070|124|120|69|11.2|6.4|90|53|8.4|4.9|585|104|54.7|8.1|275|94|25.7|8.2|0|19|0.0|3.7
97000US4843350|Tuloso-Midway Independent School District|4843350|2014-2018|105|3180|500|55|54|1.7|1.7|230|114|7.2|3.4|2045|395|64.3|5.7|850|204|26.7|5.6|0|21|0.0|1.2
97000US4843400|Turkey-Quitaque Independent School District|4843400|2014-2018|105|140|59|4|7|2.9|7.5|10|12|7.1|6.7|90|46|64.3|12.4|35|20|25.0|15.8|0|13|0.0|24.5
97000US0600158|Turlock Unified School District|0600158|2014-2018|105|13810|848|0|29|0.0|0.3|1130|232|8.2|1.7|7985|703|57.8|3.1|4690|506|34.0|3.1|0|29|0.0|0.3
97000US0103360|Tuscaloosa City School District|0103360|2014-2018|105|11230|793|655|235|5.8|2.0|930|274|8.3|2.3|6880|569|61.3|3.1|2765|342|24.6|2.9|0|28|0.0|0.3
97000US0103390|Tuscaloosa County School District|0103390|2014-2018|105|17260|773|955|230|5.5|1.3|1310|233|7.6|1.3|10115|583|58.6|2.4|4880|405|28.3|1.9|0|28|0.0|0.2
97000US0103420|Tuscumbia City School District|0103420|2014-2018|105|1410|214|0|17|0.0|2.3|65|69|4.6|5.1|960|215|68.1|9.5|385|125|27.3|8.1|0|17|0.0|2.3
97000US1603240|Twin Falls School District 411|1603240|2014-2018|105|9975|535|370|149|3.7|1.4|635|179|6.4|1.8|6515|451|65.3|2.7|2455|293|24.6|2.8|0|28|0.0|0.3
97000US3100129|Twin Rivers Public Schools|3100129|2014-2018|105|445|127|4|7|0.9|2.6|20|16|4.5|3.5|310|93|69.7|6.7|110|42|24.7|5.9|0|9|0.0|4.4
97000US2003960|Twin Valley Unified School District 240|2003960|2014-2018|105|505|109|45|19|8.9|4.0|4|7|0.8|1.7|255|60|50.5|6.8|195|63|38.6|7.0|0|10|0.0|4.8
97000US0500079|Two Rivers School District|0500079|2014-2018|105|930|261|90|52|9.7|5.3|50|29|5.4|3.1|530|187|57.0|9.0|260|107|28.0|9.2|0|17|0.0|3.4
97000US5000385|Two Rivers Supervisory Union|5000385|2014-2018|105|1150|200|125|51|10.9|4.3|105|34|9.1|2.8|580|134|50.4|7.9|340|116|29.6|8.1|0|13|0.0|1.7
97000US4843470|Tyler Independent School District|4843470|2014-2018|105|21100|1104|1395|331|6.6|1.5|1700|344|8.1|1.6|12525|826|59.4|2.1|5480|410|26.0|1.7|0|31|0.0|0.2
97000US3600019|Unadilla Valley Central School District|3600019|2014-2018|105|950|153|55|34|5.8|3.7|50|32|5.3|3.5|510|103|53.7|7.1|335|87|35.3|6.2|0|17|0.0|3.4
97000US0200720|Unalaska City School District|0200720|2014-2018|105|665|85|55|16|8.3|2.3|45|42|6.8|6.1|390|62|58.6|5.3|175|31|26.3|4.4|0|9|0.0|3.0
97000US1900022|Union Community School District|1900022|2014-2018|105|1290|191|140|60|10.9|5.1|50|32|3.9|2.5|770|151|59.7|6.0|325|83|25.2|5.0|0|13|0.0|1.5
97000US4503750|Union County School District|4503750|2014-2018|105|4460|192|310|129|7.0|2.8|460|144|10.3|3.2|2355|150|52.8|3.7|1335|113|29.9|2.0|0|23|0.0|0.8
97000US4843530|Union Grove Independent School District|4843530|2014-2018|105|600|199|15|18|2.5|3.0|40|33|6.7|5.4|360|141|60.0|10.7|185|86|30.8|10.3|0|13|0.0|6.4
97000US1700321|United Community School District 304|1700321|2014-2018|105|1010|144|0|15|0.0|2.7|45|25|4.5|2.4|615|120|60.9|7.6|350|89|34.7|7.5|0|15|0.0|2.7
97000US4843650|United Independent School District|4843650|2014-2018|105|45560|1051|2215|411|4.9|0.9|3180|434|7.0|0.9|27110|924|59.5|1.3|13055|619|28.7|1.3|0|31|0.0|0.1
97000US2700005|United South Central School District|2700005|2014-2018|105|940|97|120|40|12.8|3.7|70|23|7.4|2.6|545|80|58.0|5.0|210|39|22.3|4.4|0|12|0.0|1.8
97000US5500750|Unity School District|5500750|2014-2018|105|995|123|60|24|6.0|2.4|80|25|8.0|2.4|630|99|63.3|5.1|225|50|22.6|4.4|0|12|0.0|1.7
95000US2500043|Up-Island Regional School District|2500043|2014-2018|105|310|145|15|18|4.8|6.1|4|7|1.3|2.9|295|146|95.2|8.4|0|12|0.0|10.7|0|12|0.0|10.7
97000US0600016|Upland Unified School District|0600016|2014-2018|105|10610|556|0|29|0.0|0.3|925|199|8.7|1.8|6730|441|63.4|3.1|2955|385|27.9|3.1|0|29|0.0|0.3
97000US4843720|Uvalde Consolidated Independent School District|4843720|2014-2018|105|4455|422|315|181|7.1|4.0|290|141|6.5|3.2|2525|324|56.7|5.2|1330|227|29.9|4.2|0|25|0.0|0.9
97000US0691135|Val Verde Unified School District|0691135|2014-2018|105|20025|1413|0|29|0.0|0.2|1625|346|8.1|1.5|12645|1078|63.1|2.7|5755|595|28.7|2.6|0|29|0.0|0.2
97000US4100014|Vale School District 84|4100014|2014-2018|105|715|170|0|12|0.0|4.4|30|23|4.2|3.4|395|110|55.2|8.1|290|95|40.6|8.3|0|12|0.0|4.4
97000US3178020|Valentine Community Schools|3178020|2014-2018|105|675|71|35|27|5.2|4.1|15|13|2.2|2.1|430|85|63.7|9.8|190|57|28.1|7.8|0|9|0.0|2.9
97000US0600069|Valley Center-Pauma Unified School District|0600069|2014-2018|105|4025|641|85|50|2.1|1.3|250|140|6.2|3.2|2500|478|62.1|5.0|1190|234|29.6|4.9|0|23|0.0|0.9
97000US4843760|Valley Mills Independent School District|4843760|2014-2018|105|570|130|35|28|6.1|4.8|50|36|8.8|5.5|340|96|59.6|10.2|145|54|25.4|8.7|0|13|0.0|6.8
97000US1603270|Valley School District 262|1603270|2014-2018|105|755|156|40|41|5.3|4.7|4|7|0.5|1.2|305|78|40.4|9.4|405|115|53.6|8.7|0|12|0.0|4.2
97000US4843860|Valley View Independent School District (Cooke County)|4843860|2014-2018|105|345|130|20|14|5.8|4.2|40|44|11.6|10.5|200|84|58.0|15.7|90|68|26.1|16.9|0|13|0.0|10.9
97000US4843800|Valley View Independent School District (Hidalgo County)|4843800|2014-2018|105|4900|716|260|138|5.3|2.9|555|254|11.3|5.1|2460|472|50.2|5.5|1625|372|33.2|5.6|0|21|0.0|0.8
97000US3800397|Valley-Edinburg Public School District 118|3800397|2014-2018|105|215|60|15|11|7.0|5.3|4|3|1.9|3.9|135|47|62.8|9.0|65|24|30.2|8.9|0|9|0.0|8.9
97000US1600600|Vallivue School District 139|1600600|2014-2018|105|9115|982|155|112|1.7|1.2|575|159|6.3|1.6|5860|697|64.3|4.1|2530|448|27.8|3.7|0|25|0.0|0.4
97000US4843890|Van Alstyne Independent School District|4843890|2014-2018|105|1215|278|25|31|2.1|2.7|85|68|7.0|5.3|870|235|71.6|9.9|235|139|19.3|11.0|0|19|0.0|3.2
97000US4843920|Van Independent School District|4843920|2014-2018|105|2330|402|20|24|0.9|1.1|295|126|12.7|5.0|1125|260|48.3|7.3|895|235|38.4|7.5|0|21|0.0|1.7
97000US4843950|Van Vleck Independent School District|4843950|2014-2018|105|695|216|10|18|1.4|2.6|50|57|7.2|7.8|320|159|46.0|14.8|320|120|46.0|13.9|0|19|0.0|5.6
97000US4843980|Vega Independent School District|4843980|2014-2018|105|130|106|4|8|3.1|5.6|4|8|3.1|8.6|75|61|57.7|20.6|45|50|34.6|21.4|0|13|0.0|26.0
97000US4674370|Vermillion School District 13-1|4674370|2014-2018|105|1180|178|80|51|6.8|4.1|50|57|4.2|4.6|815|122|69.1|5.9|240|63|20.3|4.5|0|15|0.0|1.7
97000US0103430|Vestavia Hills City School District|0103430|2014-2018|105|6120|556|175|107|2.9|1.8|440|131|7.2|2.1|3725|455|60.9|4.6|1780|283|29.1|3.9|0|25|0.0|0.5
97000US4674520|Viborg Hurley 60-6|4674520|2014-2018|105|380|87|20|15|5.3|3.9|15|11|3.9|3.6|190|56|50.0|8.5|155|49|40.8|9.0|0|9|0.0|5.1
97000US5103840|Virginia Beach City Public Schools|5103840|2014-2018|105|66205|885|2385|329|3.6|0.5|4375|371|6.6|0.5|40280|743|60.8|0.9|19170|561|29.0|0.7|0|28|0.0|0.1
97000US2700022|Wadena-Deer Creek School District|2700022|2014-2018|105|1380|166|80|37|5.8|2.7|115|69|8.3|4.9|875|144|63.4|7.3|305|86|22.1|5.3|0|12|0.0|1.3
97000US4675420|Wagner School District 11-4|4675420|2014-2018|105|975|117|100|26|10.3|2.8|45|20|4.6|2.1|615|91|63.1|4.3|220|51|22.6|4.3|0|9|0.0|2.0
97000US3178210|Wahoo Public Schools|3178210|2014-2018|105|1020|217|85|55|8.3|4.9|180|80|17.6|6.5|540|122|52.9|6.4|220|79|21.6|7.0|0|13|0.0|1.9
97000US3178240|Wakefield Public Schools|3178240|2014-2018|105|390|79|60|27|15.4|5.8|35|23|9.0|5.9|195|42|50.0|5.6|105|29|26.9|6.6|0|9|0.0|5.0
97000US0103450|Walker County School District|0103450|2014-2018|105|7520|273|305|104|4.1|1.4|660|164|8.8|2.2|4345|303|57.8|3.4|2210|243|29.4|3.0|0|28|0.0|0.4
97000US4675660|Wall School District 51-5|4675660|2014-2018|105|265|102|10|11|3.8|4.9|30|24|11.3|7.4|165|69|62.3|9.6|60|36|22.6|10.8|0|9|0.0|7.3
97000US3178260|Wallace Public School District 65 R|3178260|2014-2018|105|120|51|4|3|3.3|7.2|10|11|8.3|9.6|70|29|58.3|17.5|40|30|33.3|17.6|0|9|0.0|15.3
97000US1603300|Wallace School District 393|1603300|2014-2018|105|465|144|10|11|2.2|2.5|15|14|3.2|3.3|315|124|67.7|12.8|130|64|28.0|12.0|0|12|0.0|6.7
97000US3178300|Walthill Public Schools|3178300|2014-2018|105|385|68|30|12|7.8|2.8|35|13|9.1|3.1|225|48|58.4|6.6|95|24|24.7|5.1|0|9|0.0|5.1
97000US2000003|Wamego Unified School District 320|2000003|2014-2018|105|1740|284|175|77|10.1|4.2|185|99|10.6|5.4|1030|203|59.2|6.2|350|109|20.1|5.4|0|15|0.0|1.4
97000US4676020|Warner School District 06-5|4676020|2014-2018|105|165|51|10|13|6.1|8.7|10|7|6.1|5.8|95|38|57.6|13.4|50|28|30.3|15.2|0|9|0.0|11.4
